Parallel	25	6720	182.32
Parallel	16	6840	305.313
Parallel	25	6840	196.609
Parallel	16	6960	326.366
Parallel	25	6960	203.554
Parallel	16	7080	340.524
Parallel	25	7080	229.556
Parallel	25	7200	220.123
Parallel	25	7320	244.792
Parallel	25	7440	253.486
Parallel	25	7560	269.545
Parallel	25	7680	427.265
Parallel	25	7800	288.655
Parallel	25	7920	319.142
