Sequential	1	95020000	9.935
Sequential	1	100000000	10.5938
Sequential	1	400000	0.043496
Sequential	1	5380000	0.605544
Sequential	1	10360000	1.05699
Sequential	1	15340000	1.53628
Sequential	1	20320000	2.40655
Sequential	1	25300000	2.5764
Sequential	1	30280000	3.05143
Sequential	1	35260000	3.69909
Sequential	1	40240000	4.23264
Sequential	1	45220000	4.66071
Sequential	1	50200000	5.15422
Sequential	1	55180000	5.64352
Sequential	1	60160000	7.77316
Sequential	1	65140000	6.91606
Sequential	1	70120000	7.7484
Sequential	1	75100000	7.91096
Sequential	1	80080000	8.51554
Sequential	1	85060000	8.9106
Sequential	1	90040000	9.43164
Sequential	1	95020000	9.93678
Sequential	1	100000000	10.5991
Sequential	1	400000	0.038472
Sequential	1	5380000	0.540218
Sequential	1	10360000	1.05562
Sequential	1	15340000	1.52907
Sequential	1	20320000	2.15608
Sequential	1	25300000	2.58222
Sequential	1	30280000	3.04794
Sequential	1	35260000	3.69452
Sequential	1	40240000	4.23028
Sequential	1	45220000	4.65795
Sequential	1	50200000	5.3969
Sequential	1	55180000	6.27139
Sequential	1	60160000	6.92767
Sequential	1	65140000	6.63807
Sequential	1	70120000	7.44049
Sequential	1	75100000	7.88721
Sequential	1	80080000	8.51103
Sequential	1	85060000	8.90892
Sequential	1	90040000	9.8501
Sequential	1	95020000	10.3917
Sequential	1	100000000	11.4999
Sequential	1	400000	0.04398
Sequential	1	5380000	0.605447
Sequential	1	10360000	1.18037
Sequential	1	15340000	1.5276
Sequential	1	20320000	2.41089
Sequential	1	25300000	2.5764
Sequential	1	30280000	3.04225
Sequential	1	35260000	4.12021
Sequential	1	40240000	4.23799
Sequential	1	45220000	4.66024
Sequential	1	50200000	5.15926
Sequential	1	55180000	5.61434
Sequential	1	60160000	7.76086
Sequential	1	65140000	6.59819
Sequential	1	70120000	7.42569
Sequential	1	75100000	7.91743
Sequential	1	80080000	8.52158
Sequential	1	85060000	8.92763
Sequential	1	90040000	9.86657
Sequential	1	95020000	10.3722
Sequential	1	100000000	11.662
Sequential	1	400000	0.038485
Sequential	1	5380000	0.60367
Sequential	1	10360000	1.18
Sequential	1	15340000	1.53144
Sequential	1	20320000	2.40996
Sequential	1	25300000	2.57812
Sequential	1	30280000	3.05057
Sequential	1	35260000	4.11402
Sequential	1	40240000	4.23924
Sequential	1	45220000	4.66605
Sequential	1	50200000	5.1634
Sequential	1	55180000	5.63522
Sequential	1	60160000	6.91936
Sequential	1	65140000	7.35122
Sequential	1	70120000	7.4158
Sequential	1	75100000	7.9342
Sequential	1	80080000	8.53189
Sequential	1	85060000	9.28928
Sequential	1	90040000	9.861
Sequential	1	95020000	9.92038
Sequential	1	100000000	10.8461
